Country,Year,Month,Quarter,Week,"Notes Issued (UOM:INR(IndianRupees)), Scaling Factor:10000000","Notes In Circulation (UOM:INR(IndianRupees)), Scaling Factor:10000000","Notes Held In Banking Department (UOM:INR(IndianRupees)), Scaling Factor:10000000","Deposits (UOM:INR(IndianRupees)), Scaling Factor:10000000","Deposits Of The Central Government (UOM:INR(IndianRupees)), Scaling Factor:10000000","Deposits Of Market Stabilisation Scheme (UOM:INR(IndianRupees)), Scaling Factor:10000000","Deposits Of State Governments (UOM:INR(IndianRupees)), Scaling Factor:10000000","Deposits Of Scheduled Commercial Banks (UOM:INR(IndianRupees)), Scaling Factor:10000000","Deposit Of Scheduled State Co-Operative Banks (UOM:INR(IndianRupees)), Scaling Factor:10000000","Deposits Of Other Banks (UOM:INR(IndianRupees)), Scaling Factor:10000000","Other Deposits (UOM:INR(IndianRupees)), Scaling Factor:10000000","Deposits Of Financial Institution Outside India (UOM:INR(IndianRupees)), Scaling Factor:10000000","Other Liabilities (UOM:INR(IndianRupees)), Scaling Factor:10000000","Total Liabilities (UOM:INR(IndianRupees)), Scaling Factor:10000000","Foreign Currency Assets (UOM:INR(IndianRupees)), Scaling Factor:10000000","Gold Coin And Bullion (UOM:INR(IndianRupees)), Scaling Factor:10000000","Rupee Securities (UOM:INR(IndianRupees)), Scaling Factor:10000000","Loans And Advances (UOM:INR(IndianRupees)), Scaling Factor:10000000","Loans And Advances To The Central Government (UOM:INR(IndianRupees)), Scaling Factor:10000000","Loans And Advances To State Governments (UOM:INR(IndianRupees)), Scaling Factor:10000000","Loans And Advances To Nabard (UOM:INR(IndianRupees)), Scaling Factor:10000000","Loans And Advances To Scheduled Commercial Banks (UOM:INR(IndianRupees)), Scaling Factor:10000000","Loans And Advances To Scheduled State Co-Operative Banks (UOM:INR(IndianRupees)), Scaling Factor:10000000","Loans And Advances To Industrial Development Bank Of India (UOM:INR(IndianRupees)), Scaling Factor:10000000","Loans And Advances To Export-Import Bank Of India (UOM:INR(IndianRupees)), Scaling Factor:10000000","Loans And Advances To Others (UOM:INR(IndianRupees)), Scaling Factor:10000000","Loans And Advances To Financial Institution Outside India (UOM:INR(IndianRupees)), Scaling Factor:10000000","Bills Purchased And Discounted (UOM:INR(IndianRupees)), Scaling Factor:10000000","Commercial Bills Purchased And Discounted (UOM:INR(IndianRupees)), Scaling Factor:10000000","Treasury Bills Purchased And Discounted (UOM:INR(IndianRupees)), Scaling Factor:10000000","Investments (UOM:INR(IndianRupees)), Scaling Factor:10000000","Other Assets (UOM:INR(IndianRupees)), Scaling Factor:10000000","Total Assets (UOM:INR(IndianRupees)), Scaling Factor:10000000"
India,"Financial Year (Apr - Mar), 2022","January, 2023","January - March, 2023","Week 43, 2022",3262010.38,3261991.76,19.42811,1374659.2,100.818406,,42.4,813572.822759,8591.956692,48790.786274,503560.64,74063.17,1543822.86,6180492.44,4178023.1,358941.82,1402174.3,296285.203749,,16744.511009,0.01,121621.85274,,,,83546.84,74371.99,,,,2063.6,17376.42,6180492.44
India,"Financial Year (Apr - Mar), 2022","January, 2023","January - March, 2023","Week 42, 2022",3249131.63,3249112.47,19.16,1341640.25,100.831967,,42.471208,861612.185792,8451.764988,49171.392422,350431.43,71830.18,1517021.49,6107793.37,4136211.67,354645.71,1406636.36,191125.525801,,19058.183061,0.01,96400.85274,,,,3469.14,72197.34,,,,2063.6,17110.52,6107793.37
India,"Financial Year (Apr - Mar), 2022","January, 2023","January - March, 2023","Week 41, 2022",3252069.58,3252059.17,10.411358,1344611.41,100.693641,,42.457683,800904.076961,8317.484656,49297.137558,407855.02,78094.54,1515004.39,6111685.38,4140095.59,348886.56551,1410639.06,192942.88842,,16688.35468,0.001,95936.85274,,,,1661.59,78656.09,,,,2063.6,17057.68,6111685.38
India,"Financial Year (Apr - Mar), 2022","January, 2023","January - March, 2023","Week 40, 2022",3225342.39,3225329.0,13.39,1399746.21,100.008664,,42.485743,830147.85111,9054.915201,48825.370638,425586.95,85988.63,1496016.7,6121105.3,4135150.49,345658.09,1405196.6,216336.113272,,17380.410532,0.02,96722.85274,,,,16124.7,86108.13,,,,2063.6,16700.43,6121105.3
India,"Financial Year (Apr - Mar), 2022","December, 2022","October - December, 2022","Week 39, 2022",3203066.08,3203051.44,14.63823,1439225.23,100.45044,,42.441368,841611.956713,8647.974763,49517.1715,457383.03,81922.21,1506374.56,6148665.87,4149399.34,341826.66,1407281.11,231500.946792,,4450.116792,0.1,127472,0.01,,,17788.55,81790.17,,,,2064,16594.32,6148665.87
India,"Financial Year (Apr - Mar), 2022","December, 2022","October - December, 2022","Week 38, 2022",3213097.46,3213085.94,11.519839,1405052.33,100.981757,,42.457915,812493.279557,7030.629871,48653.082953,454436.6,82295.46,1511823.28,6129973.07,4158313.15,339491.8,1406857.37,206115.540096,,9668.882699,0.01,96420.527397,0.01,,,17787.63,82238.48,,,,2063.6,17131.63,6129973.07
India,"Financial Year (Apr - Mar), 2022","December, 2022","October - December, 2022","Week 37, 2022",3212057.8,3212045.29,12.650893,1413239.21,100.312339,,42.479211,810927.10069,7610.612214,48475.879578,472281.08,73801.74,1523024.5,6148321.51,4169516.86,336281.987366,1409917.73,213945.314832,,12051.884668,0.002,115422.527397,35.350767,,,12219.42,74216.13,,,,2063.6,16596.02,6148321.51
India,"Financial Year (Apr - Mar), 2022","December, 2022","October - December, 2022","Week 36, 2022",3215202.75,3215190.62,12.142753,1401596.64,100.066979,,42.0,779474.503403,7178.7422,48470.27375,484855.2,81475.39,1495107.92,6111907.31,4143564.09,335094.462065,1412085.26,202584.266396,,17351.288239,0.01,94324.527397,35.35076,,,8654.26,82218.83,,,,2063.5,16515.64,6111907.31
India,"Financial Year (Apr - Mar), 2022","December, 2022","October - December, 2022","Week 35, 2022",3192621.85,3192609.19,12.661074,1407315.0,100.013047,,42.1,806897.649742,7519.89386,48570.27727,462914.0,81271,1450643.59,6050580.46,4069868.39,333605.0,1421337.87,207345.424136,,12340.445979,0.1,95306.527397,35.35076,,,17736,81927,,,,2063.6,16360.27,6050580.46
India,"Financial Year (Apr - Mar), 2022","November, 2022","October - December, 2022","Week 34, 2022",3188476.13,3188464.02,12.11327,1361808.56,100.942327,,42.457596,808841.280646,7400.558382,48311.092309,497112.23,73825.29,1417253.39,5967538.08,4009485.31,326282.05,1418507.14,267404.03877,,2944.490195,0.4,96669.157534,35.181041,,,92964.24,74790.57,,,,2064,18586.91,5967538.08
India,"Financial Year (Apr - Mar), 2022","November, 2022","October - December, 2022","Week 33, 2022",3189226.84,3189213.68,13.156569,1342993.58,100.189396,,42.488746,814570.364748,7350.147865,48010.142044,416022.7,56897.55,1394821.68,5927042.1,3985108.34,326887.23,1417415.58,177291.345367,,5682.997833,0.4,97533.157534,35,,,12681.51,61358.28,,,,2063.6,18276.22,5927042.1
India,"Financial Year (Apr - Mar), 2022","November, 2022","October - December, 2022","Week 32, 2022",3193519.24,3193506.14,13.103927,1335424.74,100.914222,,42.484168,784970.964907,7621.42211,47740.204593,440613.27,54335.48,1324925.29,5853869.27,3925730.98,320785.81,1416814.21,170250.408575,,3728.45,4576.06,94649.157534,35.181041,,,12681.51,54580.05,,,,2063.6,18224.26,5853869.27
India,"Financial Year (Apr - Mar), 2022","November, 2022","October - December, 2022","Week 31, 2022",3183357.98,3183347.84,10.138631,1360878.06,100.375536,,42.448448,801545.569567,7875.188603,47622.810302,442206.27,61485.4,1279204.94,5823440.98,3908167.92,305554.92,1404946.16,184517.217798,,12459.719264,4576,94857.157534,35.181,,,10614.53,61974.63,,,,2064,18191.1,5823440.98
India,"Financial Year (Apr - Mar), 2022","October, 2022","October - December, 2022","Week 30, 2022",3181748.157913,3181735.486601,13.12,1348274.7,100.59338,,42.461451,781813.587784,7784.301132,47972.627676,447830.39,62730.74,1327741.2,5857764.06,3909917.07,311419.25,1411143.93,203311.056796,,2185.566796,4554.01,115871,35,,,17565.51,63099.97,,,,2063.6,19909.14,5857764.06
India,"Financial Year (Apr - Mar), 2022","October, 2022","October - December, 2022","Week 29, 2022",3189324.607419,3189311.292564,13.332,1402996.2,100.975793,,42.461331,793425.429644,7826.757978,49196.585548,480630.07,71773.92,1258015.8,5850336.61,3872340.55,307637.95,1405888.02,243164.219851,,5091.914193,4554,145382,35.005658,,,16940.68,71160.62,,,,2063.61,19242.26,5850336.61
India,"Financial Year (Apr - Mar), 2022","October, 2022","October - December, 2022","Week 28, 2022",3158755.641587,3158741.801534,13.840054,1405133.83,100.149711,,42.45,796520.922184,7899.474386,47764.422688,475585.42,77220.99,1270106.69,5833996.16,3886862.43,308472.383513,1405117.81,212294.417565,,7836.091915,4554.02,107606,35.00565,,,16940.68,75322.62,,,,2063.6,19185.53,5833996.16
India,"Financial Year (Apr - Mar), 2022","October, 2022","October - December, 2022","Week 27, 2022",3157061.953933,3157049.960192,11.993741,1404528.6,100.653486,,42.473343,784890.112833,7499.206912,47764.422601,489561.06,74671.57,1296638.09,5858228.64,3908484.97,320699.69,1407650.46,200419.645886,,10838.620286,4554,95884,35.0056,,,16432.41,72675.61,,,,2063.6,18910.26,5858228.64
India,"Financial Year (Apr - Mar), 2022","September, 2022","July - September, 2022","Week 26, 2022",3129329.372257,3129317.026064,12.3,1457197.27,100.0,,42.459627,844912.893017,8247.386298,48125.678854,474310.0,81458.28,1296275.48,5882802.12,3873327.55,305963.67,1413754.79,218765.182715,,5610.55792,4554.01,112520.554795,35,,,16828,79217.06,,,,2064,68927.31,5882802.12
India,"Financial Year (Apr - Mar), 2022","September, 2022","July - September, 2022","Week 25, 2022",3138295.14,3138282.37,13.0,1469091.1,101.46,,42.485992,767170.74,7741.6,47637.93,571141.76,75256.05,1230814.0,5838200.24,3890950.11,306807.02,1412048.54,217068.63,,6515.22,4534.43,103965.16,0.1,,,27574.8,74478.92,,,,2063.6,9262.44,5838200.24
India,"Financial Year (Apr - Mar), 2022","September, 2022","July - September, 2022","Week 24, 2022",3149974.00672,3149963.27658,10.73,1474989.22,100.0,,42.450758,771796.084878,8059.918914,47612.614403,580835.17,66543,1220705.41,5845668.64,3892655.81,304490.74,1422033.1,215468.178113,,6177.563729,4534.4,107717.164384,0.01,,,31228.16,65810.88,,,,2063.6,8957.2,5845668.64
India,"Financial Year (Apr - Mar), 2022","September, 2022","July - September, 2022","Week 23, 2022",3165163.207794,3165150.603057,12.6,1460049.04,101.0,,42.36538,779186.205811,7741.158286,47271.58079,555599.61,70107.13,1262073.77,5887286.02,3922770.75,307563.446165,1432148.62,213898.549138,,15913.664754,4534.42,96337.164384,0.1,,,27857.65,69255.55,,,,2063.61,8841.14,5887286.02
India,"Financial Year (Apr - Mar), 2022","September, 2022","July - September, 2022","Week 22, 2022",3153408.839681,3153398.101606,10.738075,1485944.72,100.266234,,42.485668,799726.406538,7715.962944,47689.148359,564729.3,65941.15,1261541.46,5900895.02,3953177.81,305653.740187,1429512.72,202321.91495,,8775.940566,4534.43,96364.164384,0.1,,,27857.65,64789.63,,,,2064,8165.34,5900895.02
India,"Financial Year (Apr - Mar), 2022","August, 2022","July - September, 2022","Week 21, 2022",3154440.416463,3154427.657849,12.76,1496094.92,100.858413,,42.462227,764113.621799,7733.593866,47326.12459,623500.78,53277.48,1313445.24,5963980.58,4008542.19,316599.0,1432148.78,195769.730995,,4810.592913,9707.17,98308.178082,0.01,,,30905.1,52038.68,,,,2064,8857.29,5963980.58
India,"Financial Year (Apr - Mar), 2022","August, 2022","July - September, 2022","Week 20, 2022",3168848.79494,3168838.330223,10.46,1493989.27,100.96081,,42.47,813942.705525,7897.511359,47378.125538,578873.19,45754.3,1316958.25,5979796.31,4024680.08,318410.341716,1436427.36,189633.033287,,7689.285205,9707.15,95955.178082,0.1,,,31150.09,45131.23,,,,2063.6,8581.97,5979796.31
India,"Financial Year (Apr - Mar), 2022","August, 2022","July - September, 2022","Week 19, 2022",3185364.073888,3185355.0,9.0,1478677.0,100.0,,42.466,809847.640597,8133.751611,48996.051718,562464.0,49092,1357351.73,6021392.66,4064529.64,323525.0,1437096.59,185665.828082,,6142.48,9707.17,97060.178082,,,,23750,49006,,,,2063.6,8511.25,6021392.66
India,"Financial Year (Apr - Mar), 2022","August, 2022","July - September, 2022","Week 18, 2022",3166395.578764,3166384.948423,10.630341,1525598.0,101.0,,42.461159,801142.244059,7663.820583,47596.832585,618317.0,50735,1339699.87,6031693.58,4066747.2,319613.131768,1436216.64,198780.814822,,11291.63674,9707,95569.178082,,,,31598,50615,,,,2063.61,8272.0,6031693.58
India,"Financial Year (Apr - Mar), 2022","July, 2022","July - September, 2022","Week 17, 2022",3156113.667715,3156104.0,10.013816,1543010.05,100.79,,42.473345,834456.517653,8139.917879,49448.612921,600008.56,50813.57,1336038.78,6035162.5,4079284.11,314273.701056,1437623.71,193753.208051,,6083.408051,9668.06,94387,,,,32682.77,50931.97,,,,2063.6,8164.17,6035162.5
India,"Financial Year (Apr - Mar), 2022","July, 2022","July - September, 2022","Week 16, 2022",3175278.507936,3175268.969187,9.54,1568546.35,100.3,,42.465103,754119.449976,7791.260126,47432.549475,719842.58,39217.74,1320658.78,6064483.639064,4104131.91,307766.0,1434394.24,208421.864068,,12688.204068,14857.47,109704,,,,31821.18,39351.01,,,,2063.6,7706.03,6064483.639064
India,"Financial Year (Apr - Mar), 2022","July, 2022","July - September, 2022","Week 15, 2022",3187370.693678,3187360.318124,10.37,1591628.55,100.57,,42.455063,795474.34633,8101.865011,47933.352093,698159.12,41816.84,1285485.11,6064484.35,4112924.49,306415.280887,1434626.8,200854.154763,,17760.304763,14857.47,95337,,,,31027.73,41871.65,,,,2063.6,7600.03,6064484.35
India,"Financial Year (Apr - Mar), 2022","July, 2022","July - September, 2022","Week 14, 2022",3196531.16447,3196521.450295,9.7,1632175.27,100.11,,42.5,757839.390125,7811.770247,47530.329235,763674.26,55176.91,1275026.27,6103732.7,4133980.52,310699.08,1436101.44,213364.257265,,17624.177265,14857.47,94618,,,,31027.72,55236.89,,,,2063.6,7523.8,6103732.7
India,"Financial Year (Apr - Mar), 2022","July, 2022","July - September, 2022","Week 13, 2022",3173680.524,3173669.562,10.9624,1677142.288,101.0,,42.4603,793717.3716,8758.9409,48214.5447,827133.48,,1283483.27,6135131.1,4168890.68,319054.81,1434836.22,203021.6029,,12424.1117,14857.47,94828.1712,,,,80911.85,,,,,2063.6,7264.19,6135131.1
India,"Financial Year (Apr - Mar), 2022","June, 2022","April - June, 2022","Week 12, 2022",3189167.16,3189152.39,14.77,1697711.775,100.91,,42.4495,776520.84,8014.51,47460.84,862243.5,,1258297.44,6141847.68,4172478.52,320594.15,1433087.02,206531.68,,8618.25,14800.86,94513.68,,,,88598.89,,,,,2063.6,7092.71,6141847.68
India,"Financial Year (Apr - Mar), 2022","June, 2022","April - June, 2022","Week 11, 2022",3198510.854,3198494.926,15.94,1685391.215,100.4898,,42.4839,800141.5108,8589.0656,47352.382,836392.51,,1213854.52,6104983.81,4141209.73,316922.22,1426161.49,212348.9049,,7868.77,23166.7,94301.6849,,,,87011.75,,,,,2063.6,6277.86,6104983.81
India,"Financial Year (Apr - Mar), 2022","June, 2022","April - June, 2022","Week 10, 2022",3210136.161,3210124.196,11.9643,1665749.978,100.4089,,42.483,757878.8544,7883.5907,47113.0097,854349.23,,1245404.57,6122908.31,4171416.37,318035.73,1428226.36,196905.7749,,5404.28,23166.71,94294.6849,,,,74040.1,,,,,2063.6,6260.5,6122908.31
India,"Financial Year (Apr - Mar), 2022","June, 2022","April - June, 2022","Week 09, 2022",3195033.744,3195019.455,14.2888,1677567.962,100.4227,,42.4581,799045.9246,8510.6465,47395.715,829828.85,,1269459.54,6149417.3,4192615.32,316975.9,1431127.02,200514.1519,,11372.307,23167.0,94841.6849,,,,71133.16,,,,,2063.6,6121.58,6149417.3
India,"Financial Year (Apr - Mar), 2022","May, 2022","April - June, 2022","Week 08, 2022",3191150.257,3191136.271,13.9867,1681710.7,100.4752,,42.4834,761735.7639,8095.2838,47486.1293,808897.37,55353.21,1282215.41,6155076.37,4193121.11,317465.96,1439378.73,196523.4168,,10723.2026,23083.74,94367.9041,,,,13210.93,55137.64,,,,2063.6,6523.56,6155076.37
India,"Financial Year (Apr - Mar), 2022","May, 2022","April - June, 2022","Week 07, 2022",3197851.843,3197839.725,12.1182,1678847.23,100.6793,,42.4,810294.7081,8551.2953,44654.054,756615.64,58588.4,1254242.84,6130941.91,4166988.04,316884.54,1440458.51,198457.4283,,8503.5442,23084.0,95275.9041,,,,13210.93,58383.05,,,,2063.6,6090.05,6130941.91
India,"Financial Year (Apr - Mar), 2022","May, 2022","April - June, 2022","Week 06, 2022",3214964.511,3214955.377,9.1342,1641228.69,100.971,,42.46,704062.6945,7487.6411,43927.5124,823534.95,62072.45,1246750.24,6102943.44,4129333.44,314317.94,1444693.3,206550.1275,,13872.7834,23083.6,94514.9041,,,,13210.93,61867.91,,,,2063.6,5984.89,6102943.44
